datetime,stage,p1_code,p1_port,p1_character,p1_stocks,p2_code,p2_port,p2_character,p2_stocks,end_type,lras_initiator,p1_won,p2_won,frames,ignore
2023-12-08 16:31:20+00:00,28.0,LY＃863,0.0,19.0,0.0,KEKW＃849,1.0,2.0,1.0,2.0,,False,True,10251.0,False
2023-12-08 16:34:20+00:00,32.0,LY＃863,0.0,19.0,0.0,KEKW＃849,1.0,2.0,1.0,2.0,,False,True,13200.0,False
2023-12-08 16:38:09+00:00,3.0,LY＃863,0.0,19.0,0.0,KEKW＃849,1.0,2.0,1.0,2.0,,False,True,11594.0,False
2023-12-08 16:41:31+00:00,32.0,LY＃863,0.0,19.0,0.0,KEKW＃849,1.0,2.0,2.0,2.0,,False,True,11554.0,False
2023-12-08 16:45:01+00:00,3.0,LY＃863,0.0,19.0,0.0,KEKW＃849,1.0,2.0,1.0,2.0,,False,True,10850.0,False
2023-12-08 16:48:12+00:00,2.0,LY＃863,0.0,19.0,0.0,KEKW＃849,1.0,2.0,2.0,2.0,,False,True,10361.0,False
2023-12-08 16:51:13+00:00,8.0,LY＃863,0.0,19.0,0.0,KEKW＃849,1.0,2.0,2.0,2.0,,False,True,12029.0,False
2023-12-08 16:54:44+00:00,28.0,LY＃863,0.0,19.0,0.0,KEKW＃849,1.0,2.0,3.0,2.0,,False,True,11141.0,False
2023-12-08 16:57:59+00:00,31.0,LY＃863,0.0,19.0,0.0,KEKW＃849,1.0,2.0,2.0,2.0,,False,True,13704.0,False
2023-12-08 17:01:56+00:00,28.0,LY＃863,0.0,19.0,2.0,KEKW＃849,1.0,2.0,0.0,2.0,,True,False,7436.0,False
2023-12-08 17:04:09+00:00,3.0,LY＃863,0.0,19.0,0.0,KEKW＃849,1.0,2.0,1.0,2.0,,False,True,7362.0,False
2023-12-08 17:06:21+00:00,8.0,LY＃863,0.0,19.0,1.0,KEKW＃849,1.0,2.0,0.0,2.0,,True,False,9989.0,False
2023-12-08 17:09:15+00:00,31.0,LY＃863,0.0,19.0,0.0,KEKW＃849,1.0,2.0,2.0,2.0,,False,True,10451.0,False
2023-12-08 17:12:18+00:00,31.0,LY＃863,0.0,19.0,2.0,KEKW＃849,1.0,2.0,0.0,2.0,,True,False,10807.0,False
2023-12-08 17:15:30+00:00,32.0,LY＃863,0.0,19.0,0.0,KEKW＃849,1.0,2.0,2.0,2.0,,False,True,10949.0,False
2023-12-08 17:18:43+00:00,32.0,LY＃863,0.0,19.0,0.0,KEKW＃849,1.0,2.0,1.0,2.0,,False,True,13665.0,False
2023-12-08 17:22:41+00:00,2.0,LY＃863,0.0,19.0,0.0,KEKW＃849,1.0,2.0,2.0,2.0,,False,True,10251.0,False
2023-12-08 17:25:42+00:00,3.0,LY＃863,0.0,19.0,0.0,KEKW＃849,1.0,15.0,1.0,2.0,,False,True,17595.0,False
2023-12-08 17:31:03+00:00,32.0,LY＃863,0.0,19.0,0.0,KEKW＃849,1.0,23.0,1.0,2.0,,False,True,10986.0,False
2023-12-08 17:35:25+00:00,31.0,LY＃863,0.0,19.0,1.0,KEKW＃849,1.0,23.0,0.0,2.0,,True,False,9308.0,False
2023-12-08 17:38:13+00:00,8.0,LY＃863,0.0,19.0,0.0,KEKW＃849,1.0,9.0,1.0,2.0,,False,True,11231.0,False
2023-12-08 17:41:57+00:00,8.0,LY＃863,0.0,19.0,0.0,KEKW＃849,1.0,20.0,1.0,2.0,,False,True,9680.0,False
2023-12-08 17:45:29+00:00,3.0,LY＃863,0.0,19.0,0.0,KEKW＃849,1.0,2.0,1.0,2.0,,False,True,12301.0,False
2023-12-08 17:49:03+00:00,2.0,LY＃863,0.0,19.0,0.0,KEKW＃849,1.0,2.0,3.0,2.0,,False,True,8785.0,False
2023-12-08 17:51:39+00:00,28.0,LY＃863,0.0,19.0,0.0,KEKW＃849,1.0,2.0,1.0,2.0,,False,True,17301.0,False
2023-12-08 17:56:39+00:00,2.0,LY＃863,0.0,19.0,0.0,KEKW＃849,1.0,2.0,2.0,2.0,,False,True,10342.0,False
2023-12-08 17:59:42+00:00,31.0,LY＃863,0.0,19.0,0.0,KEKW＃849,1.0,2.0,3.0,2.0,,False,True,10900.0,False
2023-12-08 18:03:01+00:00,3.0,LY＃863,0.0,19.0,0.0,KEKW＃849,1.0,15.0,2.0,2.0,,False,True,14145.0,False
2023-12-08 18:07:22+00:00,8.0,LY＃863,0.0,19.0,3.0,KEKW＃849,1.0,22.0,0.0,2.0,,True,False,8807.0,False
2023-12-08 18:10:03+00:00,8.0,LY＃863,0.0,19.0,0.0,KEKW＃849,1.0,23.0,1.0,2.0,,False,True,9524.0,False
2023-12-08 18:12:59+00:00,28.0,LY＃863,0.0,19.0,2.0,KEKW＃849,1.0,19.0,0.0,2.0,,True,False,10963.0,False
2023-12-08 18:16:19+00:00,2.0,LY＃863,0.0,19.0,4.0,KEKW＃849,1.0,3.0,0.0,2.0,,True,False,5268.0,False
2023-12-08 18:17:55+00:00,32.0,LY＃863,0.0,19.0,2.0,KEKW＃849,1.0,3.0,0.0,2.0,,True,False,7125.0,False
2023-12-08 18:20:44+00:00,3.0,LY＃863,0.0,19.0,3.0,KEKW＃849,1.0,7.0,0.0,2.0,,True,False,10423.0,False
2023-12-08 18:24:07+00:00,32.0,LY＃863,0.0,19.0,0.0,KEKW＃849,1.0,14.0,1.0,2.0,,False,True,8900.0,False
2023-12-08 18:26:58+00:00,32.0,LY＃863,0.0,19.0,3.0,KEKW＃849,1.0,1.0,0.0,2.0,,True,False,7664.0,False
2023-12-08 18:29:18+00:00,28.0,LY＃863,0.0,19.0,0.0,KEKW＃849,1.0,15.0,1.0,2.0,,False,True,17948.0,False
2023-12-08 18:34:27+00:00,32.0,LY＃863,0.0,19.0,0.0,KEKW＃849,1.0,15.0,3.0,2.0,,False,True,9767.0,False
2023-12-08 18:37:24+00:00,2.0,LY＃863,0.0,19.0,0.0,KEKW＃849,1.0,15.0,3.0,2.0,,False,True,5798.0,False
2023-12-08 18:39:15+00:00,8.0,LY＃863,0.0,19.0,0.0,KEKW＃849,1.0,4.0,1.0,2.0,,False,True,11156.0,False
2023-12-08 18:45:17+00:00,3.0,LY＃863,0.0,19.0,0.0,KEKW＃849,1.0,2.0,2.0,2.0,,False,True,7212.0,False
2023-12-08 18:47:29+00:00,31.0,LY＃863,0.0,19.0,0.0,KEKW＃849,1.0,2.0,3.0,2.0,,False,True,4696.0,False
2023-12-08 18:49:54+00:00,28.0,LY＃863,0.0,19.0,0.0,KEKW＃849,1.0,20.0,1.0,2.0,,False,True,13268.0,False
2023-12-14 16:57:33+00:00,32.0,KEKW＃849,0.0,7.0,3.0,LY＃863,1.0,13.0,0.0,2.0,,True,False,8924.0,False
2023-12-14 17:00:15+00:00,3.0,KEKW＃849,0.0,7.0,1.0,LY＃863,1.0,19.0,0.0,2.0,,True,False,14376.0,False
2023-12-14 17:04:35+00:00,8.0,KEKW＃849,0.0,2.0,0.0,LY＃863,1.0,19.0,2.0,2.0,,False,True,8538.0,False
2023-12-14 17:07:09+00:00,32.0,KEKW＃849,0.0,2.0,0.0,LY＃863,1.0,19.0,1.0,2.0,,False,True,11877.0,False
2023-12-14 17:10:35+00:00,8.0,KEKW＃849,0.0,2.0,0.0,LY＃863,1.0,19.0,1.0,2.0,,False,True,12242.0,False
2023-12-14 17:14:13+00:00,3.0,KEKW＃849,0.0,2.0,1.0,LY＃863,1.0,19.0,0.0,2.0,,True,False,8668.0,False
2023-12-14 17:16:47+00:00,2.0,KEKW＃849,0.0,2.0,3.0,LY＃863,1.0,19.0,0.0,2.0,,True,False,6662.0,False
2023-12-14 17:18:46+00:00,28.0,KEKW＃849,0.0,2.0,3.0,LY＃863,1.0,19.0,0.0,2.0,,True,False,10174.0,False
2023-12-14 17:21:44+00:00,32.0,KEKW＃849,0.0,2.0,0.0,LY＃863,1.0,19.0,1.0,2.0,,False,True,13352.0,False
2023-12-14 17:25:35+00:00,2.0,KEKW＃849,0.0,2.0,2.0,LY＃863,1.0,19.0,0.0,2.0,,True,False,10647.0,False
2023-12-14 17:28:41+00:00,31.0,KEKW＃849,0.0,2.0,3.0,LY＃863,1.0,19.0,0.0,2.0,,True,False,8932.0,False
2023-12-14 17:31:19+00:00,2.0,KEKW＃849,0.0,2.0,1.0,LY＃863,1.0,19.0,0.0,2.0,,True,False,11662.0,False
2023-12-14 17:34:41+00:00,28.0,KEKW＃849,0.0,2.0,1.0,LY＃863,1.0,19.0,0.0,2.0,,True,False,10739.0,False
2023-12-14 17:37:50+00:00,31.0,KEKW＃849,0.0,2.0,1.0,LY＃863,1.0,19.0,0.0,2.0,,True,False,12396.0,False
2023-12-14 17:41:26+00:00,3.0,KEKW＃849,0.0,2.0,3.0,LY＃863,1.0,19.0,0.0,2.0,,True,False,8284.0,False
2023-12-14 17:43:54+00:00,32.0,KEKW＃849,0.0,2.0,1.0,LY＃863,1.0,19.0,0.0,2.0,,True,False,14142.0,False
2023-12-14 17:47:58+00:00,8.0,KEKW＃849,0.0,2.0,4.0,LY＃863,1.0,19.0,0.0,2.0,,True,False,6558.0,False
2023-12-14 17:49:56+00:00,31.0,KEKW＃849,0.0,2.0,3.0,LY＃863,1.0,19.0,0.0,2.0,,True,False,8813.0,False
2023-12-14 17:52:50+00:00,32.0,KEKW＃849,0.0,2.0,2.0,LY＃863,1.0,19.0,0.0,2.0,,True,False,12362.0,False
2023-12-14 17:56:26+00:00,3.0,KEKW＃849,0.0,2.0,1.0,LY＃863,1.0,19.0,0.0,2.0,,True,False,11990.0,False
2023-12-14 17:59:59+00:00,8.0,KEKW＃849,0.0,2.0,2.0,LY＃863,1.0,19.0,0.0,2.0,,True,False,11302.0,False
2023-12-14 18:03:16+00:00,28.0,KEKW＃849,0.0,2.0,2.0,LY＃863,1.0,19.0,0.0,2.0,,True,False,9443.0,False
2023-12-14 18:06:02+00:00,2.0,KEKW＃849,0.0,2.0,1.0,LY＃863,1.0,19.0,0.0,2.0,,True,False,10807.0,False
2023-12-14 18:09:12+00:00,32.0,KEKW＃849,0.0,2.0,0.0,LY＃863,1.0,19.0,1.0,2.0,,False,True,12851.0,False
2023-12-14 18:13:09+00:00,31.0,KEKW＃849,0.0,2.0,1.0,LY＃863,1.0,19.0,0.0,2.0,,True,False,9790.0,False
2023-12-14 18:16:06+00:00,3.0,KEKW＃849,0.0,2.0,3.0,LY＃863,1.0,19.0,0.0,2.0,,True,False,9191.0,False
2023-12-14 18:18:48+00:00,2.0,KEKW＃849,0.0,2.0,1.0,LY＃863,1.0,19.0,0.0,2.0,,True,False,9271.0,False
2023-12-14 18:21:31+00:00,8.0,KEKW＃849,0.0,2.0,3.0,LY＃863,1.0,19.0,0.0,2.0,,True,False,7127.0,False
2023-12-14 18:23:39+00:00,28.0,KEKW＃849,0.0,2.0,2.0,LY＃863,1.0,19.0,0.0,2.0,,True,False,11483.0,False
2023-12-14 18:27:04+00:00,31.0,KEKW＃849,0.0,9.0,3.0,LY＃863,1.0,19.0,0.0,2.0,,True,False,8605.0,False
2023-12-14 18:29:38+00:00,8.0,KEKW＃849,0.0,15.0,0.0,LY＃863,1.0,19.0,1.0,2.0,,False,True,8308.0,False
2023-12-14 18:32:05+00:00,28.0,KEKW＃849,0.0,15.0,2.0,LY＃863,1.0,19.0,0.0,2.0,,True,False,12112.0,False
2023-12-14 18:35:39+00:00,3.0,KEKW＃849,0.0,9.0,1.0,LY＃863,1.0,19.0,0.0,2.0,,True,False,10433.0,False
2023-12-14 18:38:46+00:00,2.0,KEKW＃849,0.0,9.0,2.0,LY＃863,1.0,19.0,0.0,2.0,,True,False,10821.0,False
2023-12-14 18:41:55+00:00,31.0,KEKW＃849,0.0,23.0,0.0,LY＃863,1.0,19.0,2.0,2.0,,False,True,7501.0,False
2023-12-14 18:44:26+00:00,28.0,KEKW＃849,0.0,2.0,1.0,LY＃863,1.0,19.0,0.0,2.0,,True,False,12076.0,False
2023-12-14 18:47:57+00:00,32.0,KEKW＃849,0.0,2.0,0.0,LY＃863,1.0,19.0,1.0,2.0,,False,True,8773.0,False
2023-12-14 18:50:31+00:00,32.0,KEKW＃849,0.0,2.0,0.0,LY＃863,1.0,19.0,1.0,2.0,,False,True,10904.0,False
2023-12-14 18:53:41+00:00,31.0,KEKW＃849,0.0,2.0,1.0,LY＃863,1.0,19.0,0.0,2.0,,True,False,10119.0,False
2023-12-14 18:56:39+00:00,28.0,KEKW＃849,0.0,2.0,1.0,LY＃863,1.0,19.0,0.0,2.0,,True,False,8968.0,False
2023-12-14 18:59:26+00:00,2.0,KEKW＃849,0.0,20.0,1.0,LY＃863,1.0,19.0,0.0,2.0,,True,False,9793.0,False
2023-12-14 19:02:35+00:00,8.0,KEKW＃849,0.0,18.0,1.0,LY＃863,1.0,19.0,0.0,2.0,,True,False,11609.0,False
2023-12-14 19:06:13+00:00,3.0,KEKW＃849,0.0,1.0,1.0,LY＃863,1.0,19.0,0.0,2.0,,True,False,11561.0,False
2023-12-14 19:09:39+00:00,32.0,KEKW＃849,0.0,0.0,0.0,LY＃863,1.0,19.0,2.0,2.0,,False,True,16313.0,False
2023-12-14 19:14:45+00:00,8.0,KEKW＃849,0.0,12.0,4.0,LY＃863,1.0,19.0,0.0,2.0,,True,False,5278.0,False
2023-12-14 19:16:39+00:00,28.0,KEKW＃849,0.0,21.0,1.0,LY＃863,1.0,19.0,0.0,2.0,,True,False,14020.0,False
2023-12-14 19:20:50+00:00,31.0,KEKW＃849,0.0,6.0,0.0,LY＃863,1.0,19.0,3.0,2.0,,False,True,6799.0,False
2023-12-14 19:22:55+00:00,8.0,KEKW＃849,0.0,4.0,0.0,LY＃863,1.0,19.0,2.0,2.0,,False,True,14790.0,False
2023-12-14 19:27:26+00:00,3.0,KEKW＃849,0.0,2.0,2.0,LY＃863,1.0,19.0,0.0,2.0,,True,False,8127.0,False
2023-12-14 19:29:50+00:00,3.0,KEKW＃849,0.0,2.0,0.0,LY＃863,1.0,19.0,1.0,2.0,,False,True,11312.0,False
2023-12-14 19:33:08+00:00,2.0,KEKW＃849,0.0,2.0,0.0,LY＃863,1.0,19.0,1.0,2.0,,False,True,10355.0,False
2023-12-14 19:36:09+00:00,28.0,KEKW＃849,0.0,2.0,3.0,LY＃863,1.0,19.0,0.0,2.0,,True,False,9140.0,False
2023-12-14 19:38:53+00:00,28.0,KEKW＃849,0.0,2.0,3.0,LY＃863,1.0,19.0,0.0,2.0,,True,False,10272.0,False
2023-12-16 17:15:48+00:00,31.0,,0.0,19.0,4.0,,1.0,2.0,0.0,2.0,,True,False,5247.0,False
2023-12-16 17:17:22+00:00,31.0,,0.0,19.0,3.0,,1.0,2.0,1.0,7.0,0,True,False,9010.0,False
2023-12-16 17:20:00+00:00,32.0,,0.0,19.0,2.0,,1.0,2.0,0.0,2.0,,True,False,10826.0,False
2023-12-16 17:23:09+00:00,3.0,,0.0,19.0,4.0,,1.0,2.0,0.0,2.0,,True,False,7217.0,False
2023-12-16 17:25:18+00:00,28.0,,0.0,19.0,4.0,,1.0,2.0,0.0,2.0,,True,False,6667.0,False
2023-12-16 17:27:18+00:00,8.0,,0.0,19.0,4.0,,1.0,2.0,0.0,2.0,,True,False,6589.0,False
2023-12-16 17:29:30+00:00,8.0,,0.0,19.0,4.0,,1.0,2.0,0.0,2.0,,True,False,7323.0,False
2023-12-16 17:31:40+00:00,31.0,,0.0,19.0,4.0,,1.0,2.0,0.0,2.0,,True,False,7162.0,False
2023-12-16 17:33:48+00:00,32.0,,0.0,19.0,4.0,,1.0,2.0,0.0,2.0,,True,False,7323.0,False
2023-12-16 17:35:58+00:00,28.0,,0.0,19.0,3.0,,1.0,2.0,0.0,2.0,,True,False,7892.0,False
2023-12-16 17:38:18+00:00,3.0,,0.0,19.0,4.0,,1.0,2.0,0.0,2.0,,True,False,7986.0,False
2023-12-16 17:40:39+00:00,2.0,,0.0,19.0,4.0,,1.0,2.0,0.0,2.0,,True,False,7579.0,False
2023-12-16 17:42:53+00:00,31.0,,0.0,19.0,3.0,,1.0,2.0,0.0,2.0,,True,False,7755.0,False
2023-12-16 17:45:10+00:00,28.0,,0.0,19.0,4.0,,1.0,2.0,0.0,2.0,,True,False,5794.0,False
2023-12-16 17:46:55+00:00,2.0,,0.0,19.0,4.0,,1.0,2.0,0.0,2.0,,True,False,9006.0,False
2023-12-16 17:49:34+00:00,3.0,,0.0,19.0,4.0,,1.0,2.0,0.0,2.0,,True,False,8120.0,False
2023-12-16 17:51:57+00:00,32.0,,0.0,19.0,3.0,,1.0,2.0,0.0,2.0,,True,False,9065.0,False
2023-12-16 17:54:36+00:00,8.0,,0.0,19.0,2.0,,1.0,2.0,0.0,2.0,,True,False,8008.0,False
2023-12-16 17:56:57+00:00,2.0,,0.0,19.0,4.0,,1.0,2.0,0.0,2.0,,True,False,6218.0,False
2023-12-16 17:58:48+00:00,3.0,,0.0,19.0,4.0,,1.0,2.0,0.0,2.0,,True,False,5958.0,False
2023-12-16 18:00:35+00:00,28.0,,0.0,19.0,3.0,,1.0,2.0,0.0,2.0,,True,False,10516.0,False
2023-12-16 18:03:46+00:00,8.0,,0.0,19.0,4.0,,1.0,2.0,0.0,2.0,,True,False,6324.0,False
2023-12-16 18:05:40+00:00,31.0,,0.0,19.0,4.0,,1.0,2.0,4.0,7.0,0,True,False,285.0,False
2023-12-16 18:11:22+00:00,3.0,KEKW＃849,0.0,2.0,3.0,LY＃863,1.0,2.0,4.0,7.0,1,False,True,273.0,False
2023-12-16 18:11:36+00:00,32.0,KEKW＃849,0.0,2.0,2.0,LY＃863,1.0,2.0,0.0,2.0,,True,False,8719.0,False
2023-12-16 18:14:14+00:00,32.0,KEKW＃849,0.0,2.0,1.0,LY＃863,1.0,19.0,0.0,2.0,,True,False,11184.0,False
2023-12-16 18:17:31+00:00,28.0,KEKW＃849,0.0,2.0,0.0,LY＃863,1.0,19.0,1.0,2.0,,False,True,10266.0,False
2023-12-16 18:21:01+00:00,28.0,KEKW＃849,0.0,2.0,2.0,LY＃863,1.0,19.0,0.0,2.0,,True,False,14700.0,False
2023-12-16 18:25:23+00:00,8.0,KEKW＃849,0.0,2.0,1.0,LY＃863,1.0,19.0,0.0,2.0,,True,False,11028.0,False
2023-12-16 18:28:38+00:00,2.0,KEKW＃849,0.0,2.0,2.0,LY＃863,1.0,19.0,0.0,2.0,,True,False,9738.0,False
2023-12-16 18:31:30+00:00,3.0,KEKW＃849,0.0,2.0,1.0,LY＃863,1.0,19.0,0.0,2.0,,True,False,13782.0,False
2023-12-16 18:35:32+00:00,31.0,KEKW＃849,0.0,2.0,2.0,LY＃863,1.0,19.0,0.0,2.0,,True,False,11844.0,False
2023-12-16 18:38:58+00:00,31.0,KEKW＃849,0.0,2.0,1.0,LY＃863,1.0,19.0,0.0,2.0,,True,False,12166.0,False
2023-12-16 18:42:40+00:00,32.0,KEKW＃849,0.0,2.0,2.0,LY＃863,1.0,19.0,0.0,2.0,,True,False,12931.0,False
2023-12-16 18:46:29+00:00,8.0,KEKW＃849,0.0,15.0,1.0,LY＃863,1.0,19.0,0.0,2.0,,True,False,18006.0,False
2023-12-16 18:51:41+00:00,28.0,KEKW＃849,0.0,9.0,0.0,LY＃863,1.0,19.0,1.0,2.0,,False,True,9261.0,False
2023-12-16 18:54:48+00:00,32.0,KEKW＃849,0.0,7.0,2.0,LY＃863,1.0,19.0,0.0,2.0,,True,False,10334.0,False
2023-12-16 18:58:08+00:00,2.0,KEKW＃849,0.0,0.0,1.0,LY＃863,1.0,19.0,0.0,2.0,,True,False,12834.0,False
2023-12-16 19:02:26+00:00,3.0,KEKW＃849,0.0,12.0,2.0,LY＃863,1.0,19.0,0.0,2.0,,True,False,10486.0,False
2023-12-16 19:05:49+00:00,3.0,KEKW＃849,0.0,1.0,0.0,LY＃863,1.0,19.0,4.0,2.0,,False,True,3244.0,False
2023-12-16 19:07:15+00:00,14.0,KEKW＃849,0.0,18.0,1.0,LY＃863,1.0,19.0,0.0,2.0,,True,False,19579.0,False
2023-12-16 19:13:05+00:00,28.0,KEKW＃849,0.0,2.0,2.0,LY＃863,1.0,19.0,0.0,2.0,,True,False,9733.0,False
2023-12-16 19:16:03+00:00,2.0,KEKW＃849,0.0,2.0,2.0,LY＃863,1.0,19.0,0.0,2.0,,True,False,9915.0,False
2023-12-16 19:19:10+00:00,31.0,KEKW＃849,0.0,9.0,0.0,LY＃863,1.0,19.0,3.0,2.0,,False,True,9479.0,False
2023-12-16 19:22:07+00:00,28.0,KEKW＃849,0.0,15.0,3.0,LY＃863,1.0,19.0,0.0,2.0,,True,False,7492.0,False
2023-12-16 19:24:42+00:00,32.0,KEKW＃849,0.0,2.0,0.0,LY＃863,1.0,19.0,1.0,2.0,,False,True,10072.0,False
2023-12-16 19:27:39+00:00,8.0,KEKW＃849,0.0,2.0,2.0,LY＃863,1.0,19.0,0.0,2.0,,True,False,7946.0,False
2023-12-16 19:30:00+00:00,8.0,KEKW＃849,0.0,2.0,2.0,LY＃863,1.0,19.0,0.0,2.0,,True,False,8166.0,False
2023-12-16 19:32:28+00:00,3.0,KEKW＃849,0.0,2.0,2.0,LY＃863,1.0,19.0,0.0,2.0,,True,False,11651.0,False
2023-12-16 19:35:52+00:00,28.0,KEKW＃849,0.0,15.0,1.0,LY＃863,1.0,19.0,0.0,2.0,,True,False,16697.0,False
2023-12-16 19:41:15+00:00,8.0,KEKW＃849,0.0,20.0,0.0,LY＃863,1.0,19.0,1.0,2.0,,False,True,11906.0,False
2023-12-21 16:44:42+00:00,8.0,KEKW＃849,0.0,15.0,3.0,LY＃863,1.0,19.0,0.0,2.0,,True,False,8666.0,False
2023-12-21 16:47:32+00:00,31.0,KEKW＃849,0.0,2.0,3.0,LY＃863,1.0,3.0,0.0,2.0,,True,False,8414.0,False
2023-12-21 16:50:06+00:00,32.0,KEKW＃849,0.0,9.0,2.0,LY＃863,1.0,19.0,0.0,2.0,,True,False,11879.0,False
2023-12-21 16:53:47+00:00,28.0,KEKW＃849,0.0,7.0,0.0,LY＃863,1.0,19.0,1.0,2.0,,False,True,17390.0,False
2023-12-21 16:58:57+00:00,3.0,KEKW＃849,0.0,12.0,4.0,LY＃863,1.0,19.0,3.0,7.0,1,True,False,3592.0,False
2023-12-21 17:00:32+00:00,8.0,KEKW＃849,0.0,2.0,3.0,LY＃863,1.0,19.0,0.0,2.0,,True,False,8261.0,False
2023-12-21 17:03:07+00:00,12.0,KEKW＃849,0.0,15.0,2.0,LY＃863,1.0,19.0,0.0,2.0,,True,False,10737.0,False
2023-12-21 17:06:21+00:00,3.0,KEKW＃849,0.0,9.0,2.0,LY＃863,1.0,19.0,0.0,2.0,,True,False,5694.0,False
2023-12-21 17:08:09+00:00,2.0,KEKW＃849,0.0,2.0,1.0,LY＃863,1.0,19.0,0.0,2.0,,True,False,16514.0,False
2023-12-21 17:12:55+00:00,28.0,KEKW＃849,0.0,15.0,0.0,LY＃863,1.0,19.0,1.0,2.0,,False,True,12470.0,False
2023-12-21 17:16:37+00:00,31.0,KEKW＃849,0.0,15.0,1.0,LY＃863,1.0,19.0,0.0,2.0,,True,False,10887.0,False
2023-12-21 17:20:24+00:00,8.0,KEKW＃849,0.0,9.0,0.0,LY＃863,1.0,19.0,3.0,2.0,,False,True,4545.0,False
2023-12-21 17:21:49+00:00,32.0,KEKW＃849,0.0,9.0,0.0,LY＃863,1.0,19.0,3.0,2.0,,False,True,8466.0,False
2023-12-21 17:24:38+00:00,5.0,KEKW＃849,0.0,9.0,0.0,LY＃863,1.0,19.0,1.0,2.0,,False,True,11278.0,False
2023-12-21 17:28:05+00:00,2.0,KEKW＃849,0.0,9.0,0.0,LY＃863,1.0,19.0,1.0,2.0,,False,True,13986.0,False
2023-12-21 17:32:09+00:00,3.0,KEKW＃849,0.0,9.0,0.0,LY＃863,1.0,19.0,2.0,2.0,,False,True,10576.0,False
2023-12-21 17:35:22+00:00,28.0,KEKW＃849,0.0,9.0,0.0,LY＃863,1.0,19.0,2.0,2.0,,False,True,11780.0,False
2023-12-21 17:39:16+00:00,28.0,KEKW＃849,0.0,15.0,1.0,LY＃863,1.0,19.0,0.0,2.0,,True,False,16749.0,False
2023-12-21 17:44:08+00:00,3.0,KEKW＃849,0.0,2.0,2.0,LY＃863,1.0,19.0,0.0,2.0,,True,False,10698.0,False
2023-12-21 17:47:45+00:00,31.0,KEKW＃849,0.0,9.0,1.0,LY＃863,1.0,19.0,0.0,2.0,,True,False,12230.0,False
2023-12-21 17:51:23+00:00,2.0,KEKW＃849,0.0,15.0,2.0,LY＃863,1.0,19.0,0.0,2.0,,True,False,11513.0,False
2023-12-21 17:54:44+00:00,32.0,KEKW＃849,0.0,2.0,2.0,LY＃863,1.0,19.0,0.0,2.0,,True,False,10686.0,False
2023-12-21 17:57:59+00:00,28.0,KEKW＃849,0.0,15.0,1.0,LY＃863,1.0,19.0,0.0,2.0,,True,False,18733.0,False
2023-12-21 18:03:45+00:00,32.0,KEKW＃849,0.0,2.0,0.0,LY＃863,1.0,19.0,2.0,2.0,,False,True,9286.0,False
2023-12-21 18:06:29+00:00,31.0,KEKW＃849,0.0,2.0,2.0,LY＃863,1.0,19.0,0.0,2.0,,True,False,9999.0,False
2023-12-21 18:09:25+00:00,31.0,KEKW＃849,0.0,2.0,0.0,LY＃863,1.0,19.0,1.0,2.0,,False,True,12523.0,False
2023-12-21 18:13:01+00:00,2.0,KEKW＃849,0.0,2.0,3.0,LY＃863,1.0,19.0,0.0,2.0,,True,False,5551.0,False
2023-12-21 18:14:42+00:00,8.0,KEKW＃849,0.0,2.0,3.0,LY＃863,1.0,19.0,0.0,2.0,,True,False,8024.0,False
2023-12-21 18:17:04+00:00,2.0,KEKW＃849,0.0,2.0,0.0,LY＃863,1.0,19.0,2.0,2.0,,False,True,8851.0,False
2023-12-21 18:19:40+00:00,31.0,KEKW＃849,0.0,2.0,2.0,LY＃863,1.0,19.0,0.0,2.0,,True,False,8334.0,False
2023-12-21 18:22:07+00:00,3.0,KEKW＃849,0.0,2.0,3.0,LY＃863,1.0,19.0,0.0,2.0,,True,False,8514.0,False
2023-12-21 18:24:40+00:00,8.0,KEKW＃849,0.0,2.0,2.0,LY＃863,1.0,19.0,0.0,2.0,,True,False,7185.0,False
2023-12-21 18:26:49+00:00,3.0,KEKW＃849,0.0,2.0,2.0,LY＃863,1.0,19.0,0.0,2.0,,True,False,10657.0,False
2023-12-21 18:29:59+00:00,28.0,KEKW＃849,0.0,9.0,1.0,LY＃863,1.0,19.0,0.0,2.0,,True,False,21780.0,False
2023-12-21 18:36:16+00:00,32.0,KEKW＃849,0.0,2.0,2.0,LY＃863,1.0,19.0,0.0,2.0,,True,False,11654.0,False
2023-12-21 18:39:44+00:00,31.0,KEKW＃849,0.0,2.0,2.0,LY＃863,1.0,19.0,0.0,2.0,,True,False,9903.0,False
2023-12-21 18:42:39+00:00,2.0,KEKW＃849,0.0,2.0,2.0,LY＃863,1.0,19.0,0.0,2.0,,True,False,8202.0,False
2023-12-21 18:45:05+00:00,3.0,KEKW＃849,0.0,2.0,1.0,LY＃863,1.0,19.0,0.0,2.0,,True,False,12249.0,False
2023-12-21 18:48:43+00:00,32.0,KEKW＃849,0.0,15.0,3.0,LY＃863,1.0,19.0,0.0,2.0,,True,False,10026.0,False
2023-12-21 18:52:03+00:00,8.0,KEKW＃849,0.0,20.0,0.0,LY＃863,1.0,19.0,1.0,2.0,,False,True,9548.0,False
2023-12-21 18:55:42+00:00,13.0,KEKW＃849,0.0,9.0,0.0,LY＃863,1.0,19.0,2.0,2.0,,False,True,18214.0,False
2023-12-21 19:01:23+00:00,10.0,KEKW＃849,0.0,18.0,3.0,LY＃863,1.0,19.0,0.0,2.0,,True,False,7964.0,False
